"taxonID","locationID","locality","countryCode","occurrenceStatus","establishmentMeans","eventDate","source"
"uredinales-belgium-checklist:taxon:80dbbc704b4f615c5bd13811df6e55a8","ISO_3166-2:BE","Belgium","BE","present","introduced","1880-08/2010-05-21","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 31"
"uredinales-belgium-checklist:taxon:ed148d438fcd43a68ac7673cf771ea11","ISO_3166-2:BE","Belgium","BE","present","","2009-05-17/2010-06-26","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 32"
"uredinales-belgium-checklist:taxon:8594a183f5be4699a1e4e9a8e35a19f9","ISO_3166-2:BE","Belgium","BE","present","","1999-09-19/2005-09-05","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 32"
"uredinales-belgium-checklist:taxon:0fc92b65b83446378ebb3389f65d441b","ISO_3166-2:BE","Belgium","BE","present","","","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 33"
"uredinales-belgium-checklist:taxon:17885fc7ce002a06d0505b679a49070f","ISO_3166-2:BE","Belgium","BE","doubtful","","","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 33"
"uredinales-belgium-checklist:taxon:dd4d89881355168386b3be9e6e3b4964","ISO_3166-2:BE","Belgium","BE","doubtful","","","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 33"
"uredinales-belgium-checklist:taxon:3b54e5e5018fc8a432b752efafb75d53","ISO_3166-2:BE","Belgium","BE","doubtful","alien","","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 33"
"uredinales-belgium-checklist:taxon:edbe5fc2ed54c5ed401630bfdfabe12f","ISO_3166-2:BE","Belgium","BE","present","introduced","1860-10/1997-10-16","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 34"
"uredinales-belgium-checklist:taxon:4d492d65cf71edb2a983d51d9ca6c30a","ISO_3166-2:BE","Belgium","BE","present","","1988-04-24/2010-03-14","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 34"
"uredinales-belgium-checklist:taxon:1560bb880c41446e4c9a51de80c63a3b","ISO_3166-2:BE","Belgium","BE","doubtful","alien","","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 34"
"uredinales-belgium-checklist:taxon:10c7f2b8f83c88167a923cf31e614f38","ISO_3166-2:BE","Belgium","BE","present","alien","","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 35"
"uredinales-belgium-checklist:taxon:fa33d8f5b70b9bac07fc493cdd639d0c","ISO_3166-2:BE","Belgium","BE","present","","","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 35"
"uredinales-belgium-checklist:taxon:91f82b690a179c7d4c0aad0c6c7734bb","ISO_3166-2:BE","Belgium","BE","present","introduced","1880/1901-06-20","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 35"
"uredinales-belgium-checklist:taxon:43aaf8c706e29def9b0bfd7db21232dd","ISO_3166-2:BE","Belgium","BE","present","alien","1895-07-11","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 35"
"uredinales-belgium-checklist:taxon:5c6ea6540be3cd92148d6d7a769a0375","ISO_3166-2:BE","Belgium","BE","present","introduced","1904-06/2003-05-25","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 36"
"uredinales-belgium-checklist:taxon:cbafd2017bd6fe0dd03ef2f5e5bf8e01","ISO_3166-2:BE","Belgium","BE","present","introduced","1896-06/2008-07-12","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 36"
"uredinales-belgium-checklist:taxon:4ab23a18f52c322ac349dcf0462454c8","ISO_3166-2:BE","Belgium","BE","present","introduced","1878-09-17/2011-05-08","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 36"
"uredinales-belgium-checklist:taxon:2bbc8501bce8c57bc01d397abd3a0f67","ISO_3166-2:BE","Belgium","BE","present","","1852-05/1899-10","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 37"
"uredinales-belgium-checklist:taxon:f29c639ed5c7c4c195ab86db4aad90fe","ISO_3166-2:BE","Belgium","BE","present","","","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 38"
"uredinales-belgium-checklist:taxon:4b4203ba3d61b299406d1e78f531e13b","ISO_3166-2:BE","Belgium","BE","present","introduced","1865-08/1975-07-03","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 38"
"uredinales-belgium-checklist:taxon:467ffec2a64cf70c1a3a640938d90c6b","ISO_3166-2:BE","Belgium","BE","present","introduced","1882-10/1997-09-19","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 38"
"uredinales-belgium-checklist:taxon:4632d8cf175b57f86100315db4118d5b","ISO_3166-2:BE","Belgium","BE","present","introduced","1855-10-20/1995-09-22","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 39"
"uredinales-belgium-checklist:taxon:8c21cc4a18009d22c91b4823e1010f6d","ISO_3166-2:BE","Belgium","BE","doubtful","alien","","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 39"
"uredinales-belgium-checklist:taxon:1f4550cf2a72fb9e3b569ed24aa1608c","ISO_3166-2:BE","Belgium","BE","doubtful","","","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 39"
"uredinales-belgium-checklist:taxon:98497c8f87d38e44fe219a3a4d87fa98","ISO_3166-2:BE","Belgium","BE","doubtful","","","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 40"
"uredinales-belgium-checklist:taxon:539f0ccb84e3d70e48792f426e2cdee5","ISO_3166-2:BE","Belgium","BE","present","introduced","1852-09/2010-06-22","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 40"
"uredinales-belgium-checklist:taxon:7a9b385358e8cf4606864081d2cd49cb","ISO_3166-2:BE","Belgium","BE","present","","1901-08-25/1999-11-09","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 40"
"uredinales-belgium-checklist:taxon:ab80257bb80b6614f2887c96b41a6acb","ISO_3166-2:BE","Belgium","BE","present","introduced","1901-11/2009-05-21","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 41"
"uredinales-belgium-checklist:taxon:7e9ffe279a213bdf0ca4903b67ee4633","ISO_3166-2:BE","Belgium","BE","present","","1997-09-24","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 41"
"uredinales-belgium-checklist:taxon:6aa30042f5481082a0d4dbd455723bf7","ISO_3166-2:BE","Belgium","BE","present","","1902-07-21/1955-08","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 42"
"uredinales-belgium-checklist:taxon:082a5fb6c4f58196ce650263a94ae77c","ISO_3166-2:BE","Belgium","BE","doubtful","","","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 42"
"uredinales-belgium-checklist:taxon:c7eb8e150b4bdbb0570146c9e5de313c","ISO_3166-2:BE","Belgium","BE","present","","1889-07","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 42"
"uredinales-belgium-checklist:taxon:387590f9d4858a7f0ba22703093b8939","ISO_3166-2:BE","Belgium","BE","present","","","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 42"
"uredinales-belgium-checklist:taxon:0c303486749ec8bb3350ada9c428e61a","ISO_3166-2:BE","Belgium","BE","doubtful","","","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 42"
"uredinales-belgium-checklist:taxon:29020f0be234a6522d6787f96791e429","ISO_3166-2:BE","Belgium","BE","present","","1887-07","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 43"
"uredinales-belgium-checklist:taxon:197e90a4056455af0e065411bade8ef3","ISO_3166-2:BE","Belgium","BE","present","","1899-02-19","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 43"
"uredinales-belgium-checklist:taxon:e459f3190910c993636808ec40e5f3c7","ISO_3166-2:BE","Belgium","BE","present","","","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 43"
"uredinales-belgium-checklist:taxon:c09f1e3c6b556c3931af8ba97bdd39e6","ISO_3166-2:BE","Belgium","BE","present","introduced","1891-06-01/2010-05-15","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 43"
"uredinales-belgium-checklist:taxon:996272325d404ae40a3701fe28f3d058","ISO_3166-2:BE","Belgium","BE","doubtful","","","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 44"
"uredinales-belgium-checklist:taxon:b39a945f1a5c4d4ab16afddda8d2f51b","ISO_3166-2:BE","Belgium","BE","doubtful","alien","","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 44"
"uredinales-belgium-checklist:taxon:8217f94838af436ef35a8bd7b1498711","ISO_3166-2:BE","Belgium","BE","doubtful","alien","","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 45"
"uredinales-belgium-checklist:taxon:03d3726301472c0ade293490fe5349ff","ISO_3166-2:BE","Belgium","BE","present","alien","1997-10-06","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 45"
"uredinales-belgium-checklist:taxon:fd5d76b3aa853e0c4c302e24f5da4a96","ISO_3166-2:BE","Belgium","BE","present","","1916-05-29","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 45"
"uredinales-belgium-checklist:taxon:c3231b6e76272eac76dfadb248b26bbe","ISO_3166-2:BE","Belgium","BE","doubtful","alien","","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 45"
"uredinales-belgium-checklist:taxon:30a908b6fbff6506a31d123601d8122d","ISO_3166-2:BE","Belgium","BE","present","","1857-11-02/2009-09-28","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 46"
"uredinales-belgium-checklist:taxon:4411649813786715e881dd8a80e86b56","ISO_3166-2:BE","Belgium","BE","doubtful","","","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 46"
"uredinales-belgium-checklist:taxon:bd22a773549c90cdfa223d3083e34e5b","ISO_3166-2:BE","Belgium","BE","present","introduced","1902-07-22/1996-07-29","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 46"
"uredinales-belgium-checklist:taxon:a78e66106021bc74d36abbb36e397ca7","ISO_3166-2:BE","Belgium","BE","present","","1901-06","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 47"
"uredinales-belgium-checklist:taxon:789cb1416ae0b77cfff9621ac5d34713","ISO_3166-2:BE","Belgium","BE","doubtful","alien","","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 47"
"uredinales-belgium-checklist:taxon:3e60ec09efce82defc07ff9986f14ed4","ISO_3166-2:BE","Belgium","BE","present","introduced","1878-04/2010-05-15","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 47"
"uredinales-belgium-checklist:taxon:43e92a517f7e13eb0ffd7122e57777fb","ISO_3166-2:BE","Belgium","BE","present","","1999-09-19","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 48"
"uredinales-belgium-checklist:taxon:e1b2c2174e49a57db55d2bbef0b995a9","ISO_3166-2:BE","Belgium","BE","present","","1988-03-19","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 48"
"uredinales-belgium-checklist:taxon:30ee77af56716a4393532a54ee080f3d","ISO_3166-2:BE","Belgium","BE","present","","1898-02","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 48"
"uredinales-belgium-checklist:taxon:5e661236b7d115f28e2ea52d78e0280e","ISO_3166-2:BE","Belgium","BE","present","","1997-03-24","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 49"
"uredinales-belgium-checklist:taxon:8a597bea5150375f6b1350b22f06a432","ISO_3166-2:BE","Belgium","BE","present","introduced","1880-08/1999-11-09","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 49"
"uredinales-belgium-checklist:taxon:f5a017972417a8d711aa6a48370e70e4","ISO_3166-2:BE","Belgium","BE","present","introduced","1883-07/1943-06-26","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 49"
"uredinales-belgium-checklist:taxon:bb1ecfd31dca3b1a36887feba2884636","ISO_3166-2:BE","Belgium","BE","present","","1886-07","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 50"
"uredinales-belgium-checklist:taxon:ebe870f37478f76f78a6717649e2c9da","ISO_3166-2:BE","Belgium","BE","present","","1955-07-25/2001-06-12","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 50"
"uredinales-belgium-checklist:taxon:1bceb87d434128221a9352e58c1da778","ISO_3166-2:BE","Belgium","BE","present","","1994-09-17","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 50"
"uredinales-belgium-checklist:taxon:99bd37d5daa6561b3dfe7a196c4c35fd","ISO_3166-2:BE","Belgium","BE","present","","","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 50"
